,lat,long,trip_time,cluster
401,59.79995,30.2742717,2017-08-17 22:59:00,5
402,59.79995,30.2742717,2017-08-17 22:59:00,5
403,59.80008670000001,30.274168300000003,2017-08-17 22:57:00,5
404,59.941415,30.366456300000007,2017-08-18 00:55:00,1
405,60.03160329999999,30.4285168,2017-08-18 13:42:00,1
406,59.94867248,30.27981003,2017-08-19 13:44:00,1
407,59.94893860000001,30.3048268,2017-08-19 14:21:00,1
408,59.94864612,30.27967247,2017-08-19 14:48:00,1
409,59.941415,30.366456300000007,2017-08-19 20:10:00,1
410,59.94005802,30.4548105,2017-08-20 14:00:00,1
411,59.941415,30.366456300000007,2017-08-20 16:50:00,1
412,59.8623763,30.1703974,2017-08-20 20:26:00,7
413,59.8001354,30.2743737,2017-08-21 18:00:00,5
414,59.941415,30.366456300000007,2017-09-01 14:23:00,1
415,59.9174915,30.4516783,2017-09-04 12:11:00,1
416,59.941415,30.366456300000007,2017-09-04 13:27:00,1
417,59.941415,30.366456300000007,2017-09-10 09:17:00,1
418,59.941415,30.366456300000007,2017-09-13 10:58:00,1
419,59.9390424,30.4170858,2017-09-23 11:06:00,1
420,59.941415,30.366456300000007,2017-09-23 15:53:00,1
421,59.9336591,30.36459215,2017-09-24 18:27:00,1
422,59.941415,30.366456300000007,2017-09-24 20:50:00,1
423,59.9442821,30.3675473,2017-10-21 15:15:00,1
424,59.941415,30.366456300000007,2017-10-21 17:34:00,1
425,59.94916,30.356867,2017-10-25 16:56:00,1
426,59.941415,30.366456300000007,2017-10-25 18:24:00,1
427,59.911816,30.446566,2017-11-01 15:56:00,1
428,59.941415,30.366456300000007,2017-11-01 17:39:00,1
429,59.91747700000001,30.451172,2017-11-11 12:43:00,1
430,59.941415,30.366456300000007,2017-11-11 14:21:00,1
431,59.8029153,30.265650399999995,2017-11-14 16:26:00,5
432,59.9601267,30.4802683,2017-11-14 17:52:00,1
433,59.955948,30.35561,2017-11-16 08:35:00,1
434,59.941415,30.366456300000007,2017-11-16 09:15:00,1
435,60.012253,30.398493,2017-11-18 13:20:00,1
436,59.962,30.402332,2017-11-21 14:39:00,1
437,59.955303,30.355066,2017-11-21 16:16:00,1
438,59.92564399999999,30.295998,2017-11-21 16:44:00,1
439,59.941415,30.366456300000007,2017-11-22 13:25:00,1
440,59.942448,30.498343,2017-11-23 11:46:00,1
441,59.941415,30.366456300000007,2017-11-23 12:41:00,1
442,59.97056,30.337648,2017-11-23 16:13:00,1
443,59.93789939999999,30.3483709,2017-11-23 16:44:00,1
444,59.946434,30.369709000000004,2017-11-24 10:52:00,1
445,59.941415,30.366456300000007,2017-11-24 18:48:00,1
446,59.802914,30.267840000000003,2017-11-24 22:19:00,5
447,59.95999499999999,30.480290000000004,2017-11-24 23:41:00,1
448,59.96049920000001,30.481978700000006,2017-11-25 00:49:00,1
449,59.95999499999999,30.480290000000004,2017-11-25 00:51:00,1
450,59.94864499999999,30.489315,2017-11-25 13:10:00,1
451,59.955134,30.464026300000004,2017-11-25 15:03:00,1
452,59.954945,30.465298,2017-11-25 15:52:00,1
453,59.9551017,30.4650783,2017-11-25 16:06:00,1
454,59.954945,30.465298,2017-11-25 16:19:00,1
455,59.941415,30.366456300000007,2017-11-25 21:44:00,1
456,59.9603917,30.482185,2017-11-25 22:17:00,1
457,60.02874170000001,30.6361443,2017-11-25 22:46:00,6
458,59.802914,30.267840000000003,2017-11-26 11:34:00,5
459,59.893524,30.518969,2017-11-26 14:38:00,18
460,59.95999499999999,30.480290000000004,2017-11-26 19:59:00,1
461,60.09205,30.496159,2017-11-27 12:26:00,4
462,59.934464,30.363940000000003,2017-11-27 14:33:00,1
463,59.941415,30.366456300000007,2017-11-27 14:57:00,1
464,59.941415,30.366456300000007,2017-11-27 16:33:00,1
465,59.9325037,30.4370752,2017-11-27 16:58:00,1
466,59.92611,30.341751,2017-11-27 22:06:00,1
467,59.97735,30.342422,2017-11-28 09:08:00,1
468,59.94546,30.367563,2017-11-28 10:45:00,1
469,59.945087,30.367628000000003,2017-11-28 10:49:00,1
470,59.941415,30.366456300000007,2017-11-28 11:32:00,1
